sunday,monday,tuesday,wednesday,thursday,friday,saturday,hourofday,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,estimated_distance,fare_amount
0,0,1,0,0,0,0,12,40.7530403137,-73.9669189453,40.748714447,-73.9709014893,1,0.771534466859,7.0
1,0,0,0,0,0,0,16,40.757715,-74.000642,40.751555,-73.992107,1,1.30637769323,7.0
0,0,0,1,0,0,0,0,40.726913,-73.999839,40.722633,-73.977267,1,2.57960027025,7.5
0,0,0,0,0,1,0,18,40.7266921997,-73.9862060547,40.7333602905,-74.0064239502,1,2.44437034613,8.5
0,0,0,0,0,1,0,14,40.740292,-74.005791,40.751781,-73.977981,1,3.51065741647,10.5
0,0,0,1,0,0,0,10,40.758466,-73.965952,40.746597,-73.982345,1,2.51297327357,10.5
0,0,0,1,0,0,0,9,40.725956,-74.007492,40.758266,-73.972427,1,6.11928698474,14.5
0,0,0,1,0,0,0,19,40.718923,-73.996563,40.693318,-73.94749,1,6.6065382099,14.5
0,0,1,0,0,0,0,15,40.792789,-73.96745,40.768008,-73.959069,1,3.74218624542,15.5
1,0,0,0,0,0,0,2,40.727275,-74.000736,40.697652,-73.928181,1,9.13822462317,18.0
0,0,0,1,0,0,0,5,40.738332,-73.980851,40.6961,-73.910935,1,9.91286744109,22.0
0,0,0,1,0,0,0,21,40.772972,-73.88526,40.757562,-73.984613,3,11.2365949195,31.33
0,0,1,0,0,0,0,18,40.767812,-73.966614,40.781044,-73.956764,3,2.22208967629,6.3
0,0,0,0,1,0,0,8,40.757912,-73.962075,40.763275,-73.9716,1,1.31508399681,8.1
0,1,0,0,0,0,0,6,40.752927,-73.978286,40.757815,-73.991566,1,1.63614773898,4.1
0,0,0,0,0,0,1,10,40.754827,-73.984325,40.753877,-73.98266,1,0.230992983026,4.0
0,1,0,0,0,0,0,19,40.776467,-73.961538,40.764892,-73.968525,1,1.86184575614,5.5
0,0,0,0,0,0,1,10,40.780677,-73.98167,40.772707,-73.979607,1,1.18811340466,5.5
0,1,0,0,0,0,0,21,40.774257,-73.954297,40.790852,-73.968438,2,2.88914708826,9.5
0,0,0,1,0,0,0,6,40.768482,-73.955522,40.757487,-73.98106,1,3.2548593347,11.5
1,0,0,0,0,0,0,13,40.726465,-74.00366,40.763002,-73.981452,5,5.88447830702,11.5
1,0,0,0,0,0,0,13,40.759382,-73.985585,40.756613,-73.986435,4,0.415881599524,5.3
0,0,0,1,0,0,0,21,40.734077,-73.992638,40.751492,-73.978437,1,2.99463231102,7.3
0,0,0,1,0,0,0,9,40.76574,-73.983278,40.771497,-73.989683,2,1.10129514378,4.1
1,0,0,0,0,0,0,13,40.754083,-73.984837,40.756248,-73.974792,1,1.15731788753,5.7
0,0,0,0,1,0,0,3,40.683782,-73.938208,40.72113,-73.891457,1,7.53216206646,10.9
0,0,0,1,0,0,0,21,40.760409,-73.987408,40.759409,-73.965606,3,2.42024350408,8.0
0,0,0,0,0,1,0,2,40.741019,-74.0078,40.737359,-73.981138,1,3.0033725513,10.5
0,0,0,0,0,0,1,12,40.671395,-73.962552,40.696281,-73.989089,1,4.68187209442,12.0
0,0,1,0,0,0,0,15,40.702725,-74.014261,40.750139,-73.994966,1,7.25852092463,16.0
0,1,0,0,0,0,0,19,40.648648,-73.783967,40.780895,-73.94585,1,26.3909367923,57.33
0,0,1,0,0,0,0,18,40.724795,-73.994164,40.72705,-73.99994,1,0.72032624134,4.3
0,0,0,0,0,1,0,2,40.745331,-73.988653,40.779153,-73.981151,1,5.01713921811,11.0
0,1,0,0,0,0,0,19,40.737107,-73.9904,40.76231,-73.98219,1,3.79754094793,8.5
0,1,0,0,0,0,0,16,40.77674,-73.962947,40.764197,-73.973072,2,2.15062701055,10.5
0,0,1,0,0,0,0,15,40.718062,-73.987023,40.648862,-73.783157,1,24.7780678687,45.0
0,1,0,0,0,0,0,19,40.65312,-73.957932,40.686413,-73.982442,1,5.57825595826,7.3
0,0,1,0,0,0,0,3,40.717193,-74.000537,40.722037,-73.997221,1,0.798325580022,3.7
0,1,0,0,0,0,0,19,40.759047,-73.965681,40.745995,-73.975082,1,2.17510139509,4.5
0,1,0,0,0,0,0,6,40.73398,-73.98066,40.737357,-73.996624,1,1.8372359706,6.5
0,0,0,0,0,0,1,19,40.7588310242,-73.9847564697,40.755405426,-73.9862594604,1,0.528080005329,7.0
0,0,1,0,0,0,0,15,40.749924,-73.987743,40.764504,-73.980507,1,2.27863881525,9.5
0,0,0,0,0,0,1,13,40.739562,-73.976494,40.786707,-73.972898,1,6.90831219397,12.5
0,0,0,0,0,1,0,13,40.644453,-73.782682,40.690278,-73.740612,1,8.16892168895,19.0
0,1,0,0,0,0,0,0,40.764452,-73.977185,40.656044,-73.954774,2,16.0524733092,29.0
0,0,0,0,0,1,0,12,40.804589,-73.966357,40.848405,-73.943651,1,6.88500097558,10.1
0,0,1,0,0,0,0,11,40.764867,-73.987975,40.75955,-73.991932,1,0.892884236302,4.0
0,1,0,0,0,0,0,16,40.752627,-73.99663,40.770502,-73.985692,5,2.88213674546,7.5
1,0,0,0,0,0,0,23,40.757002,-73.988585,40.73204,-73.996512,1,3.75587813959,10.5
0,1,0,0,0,0,0,16,40.7345,-74.00227,40.7571,-73.98286,1,3.94440418296,10.5
0,0,0,1,0,0,0,17,40.75064,-74.005387,40.721132,-73.98781,2,4.73603945521,13.0
0,0,0,1,0,0,0,15,40.7262,-73.99855,40.647385,-73.781582,6,26.6871904218,52.0
0,1,0,0,0,0,0,16,40.771177,-73.866192,40.762462,-73.98184,1,12.8765664399,46.83
0,0,1,0,0,0,0,0,40.754335,-73.977502,40.754335,-73.977502,2,0.0,8.1
0,0,0,0,0,1,0,15,40.741908,-73.99312,40.745493,-73.991318,1,0.561190199678,3.3
0,0,0,0,0,0,1,3,40.74069,-74.005513,40.729527,-73.98978,1,2.38919370139,6.1
1,0,0,0,0,0,0,8,40.753238,-73.992212,40.757598,-73.989812,1,0.691048920394,3.7
0,0,0,1,0,0,0,7,40.757014,-73.993636,40.75232,-74.004593,1,1.39493323233,4.5
0,0,1,0,0,0,0,8,40.753938,-73.968988,40.736489,-73.974672,1,2.62919035648,8.5
0,0,0,0,0,1,0,10,40.7700805664,-73.9514465332,40.7628211975,-73.9783172607,5,3.16091095597,12.0
1,0,0,0,0,0,0,10,40.753424,-73.992461,40.742248,-73.991266,1,1.64028536744,5.3
0,1,0,0,0,0,0,20,40.7214,-73.8443,40.7169,-73.8612,1,1.98606341574,4.9
0,0,0,0,1,0,0,10,40.750565,-73.987243,40.763218,-73.974303,2,2.34143052054,8.9
0,0,0,1,0,0,0,15,40.804117,-73.966937,40.797537,-73.960472,5,1.19963325982,5.5
0,0,1,0,0,0,0,11,40.76379,-73.99624,40.741457,-73.997482,1,3.26997844532,9.5
0,0,0,1,0,0,0,17,40.750122,-73.973653,40.752652,-73.98916,1,1.75791080586,11.0
0,1,0,0,0,0,0,14,40.715478,-74.007735,40.732967,-74.006552,5,2.56181431537,5.3
0,0,0,0,0,0,1,1,40.735062,-74.001975,40.72276,-73.988275,6,2.35486673022,7.3
0,0,0,0,0,0,1,17,40.774067,-73.874375,40.72768,-73.952343,1,10.9867437822,17.7
0,0,1,0,0,0,0,0,40.761673,-73.966663,40.76118,-73.96597,5,0.10534567672,3.3
0,0,1,0,0,0,0,15,40.762042,-73.965823,40.76685,-73.953237,1,1.5618615938,6.1
0,0,1,0,0,0,0,15,40.754645,-73.983628,40.745905,-73.99401,2,1.72004161873,6.1
0,0,0,0,0,1,0,15,40.77897,-73.962312,40.737312,-73.990015,1,6.82362334782,11.7
0,1,0,0,0,0,0,11,40.745208,-73.998342,40.66364,-73.978248,1,12.138827924,22.1
0,0,0,0,0,0,1,1,40.764332,-73.973305,40.75954,-73.975122,1,0.729356654653,3.7
0,0,0,1,0,0,0,9,40.769105,-73.988395,40.788647,-73.953285,1,4.82696072374,13.3
0,0,0,0,0,0,1,1,40.724095,-73.992767,40.692902,-73.983015,1,4.68959676472,15.3
0,0,0,1,0,0,0,9,40.773182,-73.946032,40.758747,-73.97097,2,3.47760131686,7.7
0,0,0,0,1,0,0,14,40.757392,-73.972609,40.79239,-73.973698,2,5.12125653604,12.9
0,0,0,0,0,0,1,0,40.780133,-73.959525,40.776271,-73.947818,1,1.41458240672,4.5
0,1,0,0,0,0,0,11,40.762513,-73.974212,40.764372,-73.98144,2,0.845785706112,5.5
0,0,0,1,0,0,0,16,40.72547,-73.996605,40.734009,-73.993035,1,1.31035869405,5.5
0,0,0,0,0,1,0,8,40.788213,-73.970305,40.780172,-73.961437,1,1.53250906098,6.5
1,0,0,0,0,0,0,0,40.735322,-73.991835,40.748596,-73.985266,1,2.07385531894,7.5
1,0,0,0,0,0,0,11,40.756242,-73.983293,40.745932,-73.97852,1,1.59830826127,8.0
1,0,0,0,0,0,0,19,40.733678,-73.989954,40.718677,-73.98628,1,2.23196676051,7.3
0,0,0,0,0,0,1,3,40.720887,-73.997638,40.716323,-74.012937,2,1.82295995856,8.1
0,0,0,0,0,1,0,12,40.76208,-73.971788,40.768293,-73.86165,1,12.2369129814,21.7
0,1,0,0,0,0,0,23,40.773985,-73.871261,40.646742,-73.949008,1,20.5138873924,33.7
0,1,0,0,0,0,0,21,40.753897,-73.979172,40.746862,-73.985355,1,1.23639234991,5.0
0,1,0,0,0,0,0,16,40.798787,-73.959727,40.808465,-73.959817,2,1.41582359157,6.0
0,0,0,1,0,0,0,15,40.734347,-73.998983,40.733767,-73.992732,1,0.698100478069,6.5
0,1,0,0,0,0,0,11,40.728482,-74.007007,40.724467,-73.980405,1,3.00709411143,8.5
0,0,0,0,0,1,0,2,40.74874,-73.988222,40.833762,-73.863042,1,18.62573339,30.5
0,1,0,0,0,0,0,15,40.718483,-74.011593,40.717558,-73.99847,3,1.46131735485,5.3
1,0,0,0,0,0,0,13,40.778263,-73.974447,40.773688,-73.955807,5,2.1706985548,6.1
0,0,0,1,0,0,0,21,40.73347,-74.002678,40.725585,-73.983913,1,2.37864884814,6.1
0,0,0,0,0,0,1,1,40.729572,-74.010495,40.741957,-73.98084,1,3.75341868658,11.7
0,0,1,0,0,0,0,15,40.751217,-73.994085,40.71636,-74.005745,1,5.26046899787,14.9
0,0,1,0,0,0,0,22,40.725138,-73.992154,40.72098,-73.989718,2,0.665533497578,4.5
0,0,0,0,0,0,1,9,40.7495117188,-73.9767532349,40.7484855652,-73.9847335815,6,0.897074144922,4.5
1,0,0,0,0,0,0,22,40.732412,-74.00034,40.741125,-74.005583,3,1.40085910491,5.5
0,0,0,1,0,0,0,20,40.743276,-74.007491,40.758896,-73.98873,1,3.08936679231,6.5
0,0,0,0,0,0,1,15,40.7464904785,-74.0012588501,40.7507705688,-73.9902114868,1,1.37514979131,8.5
0,0,0,1,0,0,0,14,40.7391166687,-73.9955215454,40.7520751953,-73.9870147705,1,2.11720522849,9.0
0,0,0,0,0,0,1,9,40.814047,-73.959766,40.786551,-73.952728,1,4.09718495129,10.0
0,0,0,0,1,0,0,10,40.738264,-74.008262,40.742951,-73.983246,2,2.85627563125,12.0
0,0,0,0,1,0,0,16,40.758081,-73.966268,40.724988,-73.995634,2,5.83360149155,14.5
1,0,0,0,0,0,0,9,40.7625617981,-73.9594497681,40.7445411682,-73.996925354,1,4.91902209782,15.0
0,0,0,0,0,1,0,21,40.646363,-73.777075,40.733232,-73.995552,1,27.3641377057,56.8
0,0,0,0,0,1,0,18,40.745075,-74.001897,40.734967,-74.000134,1,1.49154902515,5.3
0,0,0,0,0,0,1,3,40.729979,-74.003934,40.743684,-74.003423,2,2.00569577004,5.3
0,0,0,0,1,0,0,22,40.742304,-74.004391,40.735302,-74.000363,1,1.11739245145,4.9
0,1,0,0,0,0,0,9,40.745302,-73.99467,40.729437,-73.996146,1,2.32664030489,5.7
0,0,0,0,0,0,1,13,40.731627,-73.988279,40.747568,-74.003698,1,2.89121042803,7.7
0,0,0,0,0,1,0,20,40.767066,-73.953578,40.801965,-73.961302,1,5.17654376854,10.9
0,0,0,1,0,0,0,17,40.730505,-73.980507,40.786286,-73.977826,1,8.16557332884,14.9
0,1,0,0,0,0,0,23,40.76015,-73.988014,40.770827,-73.980713,1,1.75897889811,4.1
0,1,0,0,0,0,0,21,40.71726,-73.998692,40.711562,-74.005735,1,1.14223388175,5.5
1,0,0,0,0,0,0,14,40.769088,-73.98206,40.758792,-73.984548,3,1.53121494855,8.5
0,0,0,1,0,0,0,9,40.78419,-73.973782,40.756967,-73.985282,1,4.18127581953,10.5
0,0,0,1,0,0,0,15,40.742412,-73.992952,40.761045,-73.987175,5,2.7999840085,10.5
0,1,0,0,0,0,0,21,40.75665,-73.97623,40.74383,-73.99581,5,2.86806391224,12.5
0,0,0,0,0,0,1,10,40.805932,-73.965538,40.747042,-73.971602,5,8.64113234685,21.5
0,0,0,0,0,0,1,17,40.746612,-73.997465,40.751615,-73.986757,1,1.39425667121,5.3
0,1,0,0,0,0,0,11,40.75946,-73.97478,40.750387,-73.99339,2,2.4524814622,7.3
1,0,0,0,0,0,0,21,40.763425,-73.985018,40.768427,-73.955552,1,3.34574784135,8.1
0,0,0,0,0,0,1,17,40.778152,-73.945197,40.770552,-73.981867,1,4.21180786624,10.1
0,0,0,0,0,1,0,15,40.757732,-73.969982,40.796017,-73.949182,1,6.05615836356,10.1
1,0,0,0,0,0,0,21,40.766788,-73.97925,40.757505,-73.984013,5,1.45694981637,4.1
0,0,0,1,0,0,0,9,40.796852,-73.971735,40.76721,-73.953978,6,4.7615612122,6.1
0,1,0,0,0,0,0,15,40.76922,-73.988652,40.76427,-73.973212,1,1.85763768552,5.7
0,0,0,0,0,0,1,22,40.706311,-74.003063,40.750018,-73.991346,3,6.52447941457,17.3
0,0,1,0,0,0,0,17,40.765666,-73.991101,40.766968,-73.98659,1,0.534865801705,3.5
0,1,0,0,0,0,0,18,40.764763,-73.964145,40.773445,-73.961338,1,1.30760491875,6.5
0,0,1,0,0,0,0,13,40.761173,-73.973515,40.755562,-73.979339,1,1.04414831529,6.5
0,0,0,0,1,0,0,11,40.751951,-73.975715,40.750768,-73.987654,1,1.33436724508,7.0
0,0,1,0,0,0,0,19,40.7417,-73.978,40.7194,-73.9876,1,3.43145095055,8.5
0,0,0,0,0,1,0,21,40.7772102356,-73.9522628784,40.766620636,-73.9782867432,1,3.27294637795,9.0
0,0,0,0,1,0,0,16,40.769855,-73.865119,40.739265,-73.98405,1,13.9184748527,47.33
0,0,0,1,0,0,0,6,40.760662,-73.967463,40.760352,-73.964557,1,0.325180546205,5.5
0,1,0,0,0,0,0,14,40.778077,-73.962795,40.790178,-73.970983,1,1.98905774021,8.5
0,0,1,0,0,0,0,15,40.737322,-73.988248,40.761027,-73.972325,5,3.89096596727,8.5
1,0,0,0,0,0,0,13,40.76404,-73.976255,40.760737,-74.00251,2,2.94898929866,11.0
0,1,0,0,0,0,0,14,40.801425,-73.968707,40.765753,-73.970862,5,5.22389101056,12.5
1,0,0,0,0,0,0,11,40.755897,-73.994615,40.677822,-73.985842,1,11.4628904684,21.0
0,0,1,0,0,0,0,15,40.64701,-73.790223,40.764692,-73.982842,1,27.4347566536,49.8
0,0,0,0,0,0,1,3,40.761487,-73.966462,40.771508,-73.956837,2,1.81281364575,4.1
0,0,0,0,1,0,0,13,40.772442,-73.960598,40.784264,-73.956216,1,1.79626643546,4.9
0,1,0,0,0,0,0,11,40.727302,-74.003358,40.751402,-73.98362,1,4.14922751876,7.7
0,0,1,0,0,0,0,15,40.756462,-73.98014,40.753534,-73.971052,1,1.09439553612,4.5
0,0,0,1,0,0,0,13,40.742722,-74.007235,40.737028,-73.996124,1,1.48679398442,7.0
0,0,0,0,0,1,0,19,40.785068,-73.976926,40.772654,-73.96723,1,2.10988996725,7.5
0,0,1,0,0,0,0,3,40.743802,-73.9224,40.738295,-73.90657,2,1.9306867108,8.5
0,0,1,0,0,0,0,11,40.730957,-74.001412,40.733562,-73.99574,1,0.735230350348,4.0
1,0,0,0,0,0,0,13,40.778687,-73.951207,40.776987,-73.963702,4,1.40632605946,6.0
0,0,0,1,0,0,0,12,40.764052,-73.971192,40.779037,-73.96038,1,2.49806321156,7.0
0,1,0,0,0,0,0,19,40.767347,-73.96684,40.783705,-73.979582,1,2.7783080571,8.0
0,0,0,1,0,0,0,12,40.740477,-73.979312,40.722725,-73.983042,1,2.62964084357,9.5
1,0,0,0,0,0,0,23,40.743497,-73.982485,40.85261,-73.92992,1,16.99042371,29.0
0,0,0,1,0,0,0,15,40.631723,-73.964667,40.629288,-73.964973,1,0.357830985182,28.5
0,0,1,0,0,0,0,15,40.643665,-73.789837,40.765447,-73.979912,1,27.5992948673,49.8
1,0,0,0,0,0,0,13,40.752233,-73.98367,40.753332,-73.968942,1,1.64004240553,6.1
0,0,1,0,0,0,0,21,40.761198,-73.986361,40.767005,-73.953548,1,3.73361398796,8.9
1,0,0,0,0,0,0,19,40.7394,-73.991361,40.743002,-74.000105,1,1.10315528154,4.0
0,0,0,0,0,1,0,22,40.753873,-73.980715,40.744474,-73.987547,4,1.56966224219,5.0
0,0,0,1,0,0,0,12,40.776405,-73.946772,40.768185,-73.958989,1,1.81049956359,6.5
0,0,0,1,0,0,0,8,40.745533,-73.98493,40.755638,-73.985882,2,1.48201419301,7.0
0,0,0,0,0,0,1,10,40.764397,-73.966491,40.748521,-73.973325,1,2.44283781594,10.5
1,0,0,0,0,0,0,18,40.722898,-73.994521,40.704963,-74.007082,1,2.97047544116,10.5
1,0,0,0,0,0,0,22,40.719168,-74.008781,40.765371,-73.97813,1,7.5647542097,14.0
0,0,0,0,0,0,1,3,40.7335624695,-74.003326416,40.7842941284,-73.9474945068,1,9.66196412888,24.0
1,0,0,0,0,0,0,6,40.759245,-73.99455,40.758596,-73.963329,1,3.46086514498,7.3
0,0,0,0,0,1,0,18,40.775191,-73.952675,40.765854,-73.977252,1,3.04626535252,10.1
0,0,0,1,0,0,0,9,40.767831,-73.979432,40.783382,-73.958752,1,3.22859683159,8.9
0,0,0,0,1,0,0,6,40.748075,-74.004951,40.715892,-74.013482,1,4.80207135293,9.5
0,0,0,0,0,0,1,10,40.732145,-74.007745,40.737107,-73.996977,1,1.39701648084,5.5
0,0,0,1,0,0,0,17,40.765112,-73.968292,40.786342,-73.952648,1,3.55654285505,7.5
0,0,0,0,0,0,1,10,40.775105,-73.956897,40.781192,-73.956917,6,0.890466139606,9.0
1,0,0,0,0,0,0,23,40.71958,-73.990022,40.750848,-73.986903,1,4.58722350912,11.0
0,0,0,1,0,0,0,21,40.75265,-73.978102,40.714375,-73.999422,2,6.07756007548,12.5
1,0,0,0,0,0,0,13,40.733197,-73.975592,40.726027,-74.009385,1,3.89028216665,17.5
0,0,1,0,0,0,0,15,40.811338,-73.957697,40.722382,-73.959528,2,13.014898327,34.9
0,0,0,0,0,0,1,1,40.760292,-73.985187,40.71989,-73.840777,1,17.0627817823,23.7
0,0,0,0,0,1,0,11,40.761106,-73.969387,40.755617,-73.973106,1,0.902556548473,4.9
0,1,0,0,0,0,0,11,40.728203,-74.002488,40.713317,-73.99769,1,2.24169718014,6.9
0,1,0,0,0,0,0,19,40.721357,-73.983632,40.751495,-73.97638,1,4.48155251412,9.3
0,0,0,0,1,0,0,2,40.7583274841,-73.9628982544,40.7560462952,-73.9269332886,2,3.99928728287,12.0
0,1,0,0,0,0,0,18,40.7341537476,-73.9992523193,40.7624282837,-73.9840316772,6,4.46700654557,14.5
0,0,0,0,0,1,0,6,40.757385,-73.989507,40.774417,-73.872555,1,13.1953254931,26.5
0,0,0,0,0,0,1,3,40.7481498718,-73.9735870361,40.7335166931,-73.8039169312,2,18.9275020566,44.83
0,1,0,0,0,0,0,15,40.772328,-73.961017,40.76526,-73.972303,1,1.62253126863,5.3
1,0,0,0,0,0,0,23,40.747732,-73.970655,40.75623,-73.964372,2,1.42487773512,5.0
0,0,0,0,0,0,1,10,40.745412,-73.994967,40.757607,-73.996797,1,1.79548904737,5.5
0,0,0,1,0,0,0,15,40.78327,-73.9744,40.78327,-73.9744,1,0.0,7.0
0,1,0,0,0,0,0,21,40.67617,-73.80248,40.76523,-73.97828,3,23.4447545201,57.33
1,0,0,0,0,0,0,8,40.776917,-73.946505,40.654515,-73.944632,5,17.9073157383,31.7
0,0,0,0,0,0,1,17,40.78425,-73.979625,40.801833,-73.967758,2,2.88853081916,6.1
0,1,0,0,0,0,0,15,40.754357,-73.981312,40.70204,-74.011663,1,8.36039125126,15.7
0,0,0,1,0,0,0,19,40.760514,-73.991471,40.811858,-73.938475,1,9.53275508182,16.5
0,0,0,0,1,0,0,20,40.730825,-73.987407,40.722235,-73.983898,1,1.31546296242,4.9
0,0,0,1,0,0,0,12,40.758906,-73.974861,40.762856,-73.962443,1,1.49239178149,4.5
0,0,0,1,0,0,0,8,40.760906,-73.998677,40.753761,-73.996081,1,1.08410036117,5.5
0,0,1,0,0,0,0,8,40.7585983276,-73.9659576416,40.7582626343,-73.9786605835,1,1.40846494745,7.5
0,1,0,0,0,0,0,7,40.769501,-73.984694,40.72639,-73.997135,1,6.45564213284,13.5
0,0,0,0,0,1,0,23,40.750973,-73.986655,40.760596,-73.987619,1,1.41178992092,4.9
0,0,0,1,0,0,0,17,40.755752,-73.983942,40.78067,-73.981465,5,3.65555446586,11.5
0,1,0,0,0,0,0,15,40.715885,-74.004698,40.73394,-73.999265,2,2.70906438761,16.5
0,1,0,0,0,0,0,15,40.70369,-74.011288,40.770175,-73.980358,1,10.3126278829,20.5
0,0,0,0,1,0,0,9,40.773122,-73.955143,40.763218,-73.974282,1,2.56818632328,7.3
1,0,0,0,0,0,0,6,40.784697,-73.969817,40.774442,-73.873012,5,10.8279446797,27.7
0,1,0,0,0,0,0,11,40.756887,-73.971943,40.838973,-73.941137,2,12.4835216699,20.1
1,0,0,0,0,0,0,13,40.793466,-73.967018,40.783331,-73.978483,1,1.95212021734,4.9
0,0,0,0,0,0,1,14,40.794586,-73.972082,40.775711,-73.982305,1,2.98437784164,8.0
0,0,0,0,0,1,0,14,40.745446,-74.005701,40.725317,-73.992328,1,3.29673158693,11.5
0,0,1,0,0,0,0,15,40.723473,-73.998852,40.711537,-73.945877,1,6.12779583981,13.5
0,1,0,0,0,0,0,14,40.782097,-73.97195,40.75754,-73.978167,1,3.65786342874,9.3
1,0,0,0,0,0,0,21,40.790747,-73.974857,40.778248,-73.986017,1,2.20711893843,6.0
0,1,0,0,0,0,0,14,40.75406,-73.991188,40.744208,-73.992217,2,1.44574752132,6.5
0,1,0,0,0,0,0,21,40.770187,-73.984505,40.758812,-73.989537,5,1.75496121378,6.5
0,1,0,0,0,0,0,21,40.644942,-73.781135,40.735755,-73.977655,1,25.527809352,57.33
0,1,0,0,0,0,0,14,40.759135,-73.986235,40.643208,-73.789922,2,27.5976008673,49.8
0,0,0,0,0,0,1,13,40.777752,-73.982179,40.781035,-73.983861,1,0.515144270011,3.3
0,0,0,1,0,0,0,9,40.750787,-73.974403,40.75396,-73.970397,5,0.642297234937,4.9
0,1,0,0,0,0,0,19,40.726978,-73.983997,40.73496,-73.991995,1,1.46614410742,4.9
0,0,0,0,1,0,0,7,40.748622,-73.982316,40.77312,-73.965975,1,4.0152386089,8.1
0,0,0,1,0,0,0,19,40.756718,-73.973845,40.788331,-73.976785,1,4.63610148919,10.9
0,0,0,0,1,0,0,5,40.752254,-73.970347,40.750711,-73.974164,1,0.479462697525,3.0
0,0,0,0,0,0,1,11,40.7524528503,-73.9908218384,40.7429122925,-73.9925994873,1,1.40951861266,4.5
0,1,0,0,0,0,0,23,40.715503,-74.009192,40.706392,-74.01758,1,1.62530613243,6.0
0,0,1,0,0,0,0,18,40.7616,-73.9578,40.7542,-73.9692,2,1.66363196781,6.5
0,1,0,0,0,0,0,15,40.757271,-73.974699,40.758007,-73.985648,1,1.21803738521,8.5
0,0,0,0,0,1,0,18,40.721863,-74.002986,40.744594,-73.998801,1,3.35750811945,10.0
0,0,0,1,0,0,0,0,40.723125,-73.989619,40.692681,-73.954829,1,5.89228205206,10.5
0,0,0,0,0,0,1,22,40.739736,-74.002535,40.730624,-73.980163,2,2.81545110349,11.5
0,0,0,0,0,0,1,1,40.723343,-73.941316,40.676305,-73.949873,2,6.94629533888,14.5
0,1,0,0,0,0,0,1,40.646704,-73.778804,40.724689,-73.982311,2,25.294070869,49.8
0,0,0,0,0,0,1,20,40.74488,-73.986164,40.741384,-73.999144,1,1.52684117646,5.3
0,0,0,0,1,0,0,16,40.76096,-73.990623,40.767297,-73.982608,1,1.28376459316,5.1
0,0,0,0,0,0,1,17,40.751322,-74.005,40.746563,-74.001728,2,0.784968781124,4.5
0,1,0,0,0,0,0,19,40.762505,-73.967932,40.761487,-73.960555,1,0.830854372638,4.5
0,1,0,0,0,0,0,16,40.749,-73.941185,40.745215,-73.937965,5,0.658744410026,5.5
0,0,0,1,0,0,0,6,40.736905,-73.984573,40.755557,-73.971912,1,3.06826035888,6.5
0,0,0,1,0,0,0,17,40.724967,-73.995395,40.74831,-73.980398,1,3.7979617475,9.5
1,0,0,0,0,0,0,23,40.764052,-73.976385,40.761287,-73.909428,1,7.4300269235,14.0
0,0,0,0,0,0,1,10,40.756702,-73.972992,40.647145,-73.789497,6,25.9036543608,57.33
0,0,0,1,0,0,0,21,40.778182,-73.948272,40.710637,-74.009107,1,11.9623614769,20.5
0,1,0,0,0,0,0,14,40.761812,-73.972752,40.750197,-73.98093,2,1.92571415489,5.3
0,1,0,0,0,0,0,11,40.745762,-73.97827,40.774052,-73.96394,1,4.43268781024,8.1
0,1,0,0,0,0,0,19,40.752012,-73.979358,40.754913,-73.972527,1,0.867840958054,4.1
0,0,0,0,0,1,0,3,40.74702,-73.997233,40.681047,-73.977777,1,9.88932930649,15.7
0,0,0,0,0,1,0,15,40.727887,-73.993435,40.715117,-74.016033,1,3.12525514403,15.3
0,1,0,0,0,0,0,15,40.749685,-73.991502,40.747448,-73.976782,2,1.66385932046,7.7
0,0,0,0,1,0,0,9,40.779123,-73.944703,40.762958,-73.981662,5,4.72844343196,10.9
0,0,0,1,0,0,0,20,40.726435,-73.985795,40.778062,-73.951862,2,8.43688221124,10.9
0,0,0,0,0,1,0,21,40.736807,-73.993794,40.739317,-73.997336,1,0.53755635655,4.5
0,0,0,0,0,1,0,17,40.716818,-74.014243,40.731183,-74.00395,1,2.39129916396,6.5
0,1,0,0,0,0,0,19,40.767541,-73.980682,40.756811,-73.978843,2,1.58285564379,7.0
0,0,0,0,0,0,1,17,40.758592,-73.987991,40.775632,-73.95919,2,4.0492546904,11.5
0,1,0,0,0,0,0,21,40.756264,-73.989988,40.799357,-73.959053,1,7.1752797914,13.5
0,0,0,1,0,0,0,18,40.773903,-73.873038,40.701624,-73.896722,2,10.8946729275,24.5
0,0,0,0,0,1,0,10,40.725343,-73.978134,40.729411,-73.990057,1,1.4495884246,5.3
0,1,0,0,0,0,0,13,40.7549,-73.9918,40.7718,-73.9792,1,2.83924460627,7.3
0,0,0,1,0,0,0,11,40.749729,-73.975103,40.763278,-73.984284,1,2.22792899459,9.3
0,0,1,0,0,0,0,11,40.768207,-73.965003,40.768207,-73.965003,1,0.0,6.0
0,0,1,0,0,0,0,11,40.74912,-73.99552,40.761,-73.98689,1,1.98366733312,7.0
0,0,0,1,0,0,0,21,40.760098,-73.980427,40.773485,-73.951835,1,3.72433114266,8.5
0,0,0,1,0,0,0,15,40.74595,-73.971885,40.735317,-73.99409,1,2.91152973156,9.5
0,0,1,0,0,0,0,15,40.762358,-73.9936,40.765425,-73.98639,1,0.916242716188,3.7
0,0,1,0,0,0,0,15,40.779845,-73.98155,40.789877,-73.976993,6,1.55195285321,4.9
